id,name_x,height,weight,hp_x,attack_x,defense_x,s_attack,s_defense,speed_x,type,evo_set,info,name_y,type_1,type_2,total,hp_y,attack_y,defense_y,sp._atk,sp._def,speed_y,generation_x,legendary,type1_x,type2_x,evolution,ability,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,classfication,defense,experience_growth,height_m,hp,japanese_name,name_y,percentage_male,sp_attack,sp_defense,speed,type1_y,type2_y,weight_kg,generation_y,is_legendary,name,type1_base,type2_base,classification_base,height_(m)_base,weight_(kg)_base,abilities_y,generation_base,legendary_status_base,type1_df6,type2_df6,classification_df6,height_(m)_df6,weight_(kg)_df6,abilities_base,generation_df6,legendary_status_df6,type1,type2,classification,height_(m),weight_(kg),abilities_df6,generation,legendary_status
372,shelgon,11,1105,65,95,100,60,50,50,{dragon},191,"Inside SHELGON’s armor-like shell, cells are in the midst of transformation to create an entirely new body. This POKéMON’s shell is extremely heavy, making its movements sluggish.",Shelgon,Dragon,,420.0,65.0,95.0,100.0,60.0,50.0,50.0,3.0,False,Dragon,,,"['Rock Head', 'Overcoat']",1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,95.0,10240.0,35.0,420.0,45,Endurance Pokémon,100.0,1250000.0,1.1,65.0,Komoruuコモルー,Shelgon,50.0,60.0,50.0,50.0,dragon,,110.5,3.0,0.0,Shelgon,Dragon,,Endurance Pokémon,1.1,110.5,"Rock-head, Overcoat",3.0,No,Dragon,,Endurance Pokémon,1.1,110.5,"Rock-head, Overcoat",3.0,No,Dragon,,Endurance Pokémon,1.1,110.5,"Rock-head, Overcoat",3.0,No
373,salamence,15,1026,95,135,80,110,80,100,"{dragon,flying}",191,"SALAMENCE came about as a result of a strong, long-held dream of growing wings. It is said that this powerful desire triggered a sudden mutation in this POKéMON’s cells, causing it to sprout its magnificent wings.",Salamence,Dragon,Flying,600.0,95.0,135.0,80.0,110.0,80.0,100.0,3.0,False,Dragon,Flying,,"['Intimidate', 'Moxie']",0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,145.0,10240.0,35.0,700.0,45,Dragon Pokémon,130.0,1250000.0,1.5,95.0,Bohmanderボーマンダ,Salamence,50.0,120.0,90.0,120.0,dragon,flying,102.6,3.0,0.0,Salamence,Dragon,Flying,Dragon Pokémon,1.5,102.6,"Intimidate, Moxie",3.0,No,Dragon,Flying,Dragon Pokémon,1.5,102.6,"Intimidate, Moxie",3.0,No,Dragon,Flying,Dragon Pokémon,1.5,102.6,"Intimidate, Moxie",3.0,No
373,salamence,15,1026,95,135,80,110,80,100,"{dragon,flying}",191,"SALAMENCE came about as a result of a strong, long-held dream of growing wings. It is said that this powerful desire triggered a sudden mutation in this POKéMON’s cells, causing it to sprout its magnificent wings.",SalamenceMega Salamence,Dragon,Flying,700.0,95.0,145.0,130.0,120.0,90.0,120.0,3.0,False,Dragon,Flying,,"['Intimidate', 'Moxie']",0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,145.0,10240.0,35.0,700.0,45,Dragon Pokémon,130.0,1250000.0,1.5,95.0,Bohmanderボーマンダ,Salamence,50.0,120.0,90.0,120.0,dragon,flying,102.6,3.0,0.0,Salamence,Dragon,Flying,Dragon Pokémon,1.5,102.6,"Intimidate, Moxie",3.0,No,Dragon,Flying,Dragon Pokémon,1.5,102.6,"Intimidate, Moxie",3.0,No,Dragon,Flying,Dragon Pokémon,1.5,102.6,"Intimidate, Moxie",3.0,No
374,beldum,6,952,40,55,80,35,60,30,"{steel,psychic}",192,"Instead of blood, a powerful magnetic force courses throughout BELDUM’s body. This POKéMON communicates with others by sending controlled pulses of magnetism.",Beldum,Steel,Psychic,300.0,40.0,55.0,80.0,35.0,60.0,30.0,3.0,False,Steel,Psychic,,"['Clear Body', 'Light Metal']",1.0,2.0,0.5,1.0,0.5,1.0,2.0,0.5,2.0,0.5,2.0,0.5,0.5,0.0,0.25,0.5,0.5,1.0,55.0,10240.0,35.0,300.0,3,Iron Ball Pokémon,80.0,1250000.0,0.6,40.0,Dumbberダンバル,Beldum,,35.0,60.0,30.0,steel,psychic,95.2,3.0,0.0,Beldum,Steel,Psychic,Iron Ball Pokémon,0.6,95.2,"Clear-body, Light-metal",3.0,No,Steel,Psychic,Iron Ball Pokémon,0.6,95.2,"Clear-body, Light-metal",3.0,No,Steel,Psychic,Iron Ball Pokémon,0.6,95.2,"Clear-body, Light-metal",3.0,No
375,metang,12,2025,60,75,100,55,80,50,"{steel,psychic}",192,"When two BELDUM fuse together, METANG is formed. The brains of the BELDUM are joined by a magnetic nervous system. By linking its brains magnetically, this POKéMON generates strong psychokinetic power.",Metang,Steel,Psychic,420.0,60.0,75.0,100.0,55.0,80.0,50.0,3.0,False,Steel,Psychic,,"['Clear Body', 'Light Metal']",1.0,2.0,0.5,1.0,0.5,1.0,2.0,0.5,2.0,0.5,2.0,0.5,0.5,0.0,0.25,0.5,0.5,1.0,75.0,10240.0,35.0,420.0,3,Iron Claw Pokémon,100.0,1250000.0,1.2,60.0,Metangメタング,Metang,,55.0,80.0,50.0,steel,psychic,202.5,3.0,0.0,Metang,Steel,Psychic,Iron Claw Pokémon,1.2,202.5,"Clear-body, Light-metal",3.0,No,Steel,Psychic,Iron Claw Pokémon,1.2,202.5,"Clear-body, Light-metal",3.0,No,Steel,Psychic,Iron Claw Pokémon,1.2,202.5,"Clear-body, Light-metal",3.0,No
376,metagross,16,5500,80,135,130,95,90,70,"{steel,psychic}",192,"METAGROSS has four brains in total. Combined, the four brains can breeze through difficult calculations faster than a supercomputer. This POKéMON can float in the air by tucking in its four legs.",Metagross,Steel,Psychic,600.0,80.0,135.0,130.0,95.0,90.0,70.0,3.0,False,Steel,Psychic,,"['Clear Body', 'Light Metal']",1.0,2.0,0.5,1.0,0.5,1.0,2.0,0.5,2.0,0.5,2.0,0.5,0.5,0.0,0.25,0.5,0.5,1.0,145.0,10240.0,35.0,700.0,3,Iron Leg Pokémon,150.0,1250000.0,1.6,80.0,Metagrossメタグロス,Metagross,,105.0,110.0,110.0,steel,psychic,550.0,3.0,0.0,Metagross,Steel,Psychic,Iron Leg Pokémon,1.6,550.0,"Clear-body, Light-metal",3.0,No,Steel,Psychic,Iron Leg Pokémon,1.6,550.0,"Clear-body, Light-metal",3.0,No,Steel,Psychic,Iron Leg Pokémon,1.6,550.0,"Clear-body, Light-metal",3.0,No
376,metagross,16,5500,80,135,130,95,90,70,"{steel,psychic}",192,"METAGROSS has four brains in total. Combined, the four brains can breeze through difficult calculations faster than a supercomputer. This POKéMON can float in the air by tucking in its four legs.",MetagrossMega Metagross,Steel,Psychic,700.0,80.0,145.0,150.0,105.0,110.0,110.0,3.0,False,Steel,Psychic,,"['Clear Body', 'Light Metal']",1.0,2.0,0.5,1.0,0.5,1.0,2.0,0.5,2.0,0.5,2.0,0.5,0.5,0.0,0.25,0.5,0.5,1.0,145.0,10240.0,35.0,700.0,3,Iron Leg Pokémon,150.0,1250000.0,1.6,80.0,Metagrossメタグロス,Metagross,,105.0,110.0,110.0,steel,psychic,550.0,3.0,0.0,Metagross,Steel,Psychic,Iron Leg Pokémon,1.6,550.0,"Clear-body, Light-metal",3.0,No,Steel,Psychic,Iron Leg Pokémon,1.6,550.0,"Clear-body, Light-metal",3.0,No,Steel,Psychic,Iron Leg Pokémon,1.6,550.0,"Clear-body, Light-metal",3.0,No
377,regirock,17,2300,80,100,200,50,100,50,{rock},193,"Its entire body is made of rock. If any part chips off in battle, it attaches rocks to repair itself.",Regirock,Rock,,580.0,80.0,100.0,200.0,50.0,100.0,50.0,3.0,True,Rock,,,"['Clear Body', 'Sturdy']",1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,100.0,20480.0,35.0,580.0,3,Rock Peak Pokémon,200.0,1250000.0,1.7,80.0,Regirockレジロック,Regirock,,50.0,100.0,50.0,rock,,230.0,3.0,1.0,Regirock,Rock,,Rock Peak Pokémon,1.7,230.0,"Clear-body, Sturdy",3.0,Yes,Rock,,Rock Peak Pokémon,1.7,230.0,"Clear-body, Sturdy",3.0,Yes,Rock,,Rock Peak Pokémon,1.7,230.0,"Clear-body, Sturdy",3.0,Yes
378,regice,18,1750,80,50,100,100,200,50,{ice},194,"REGICE’s body was made during an ice age. The deep-frozen body can’t be melted, even by fire. This POKéMON controls frigid air of minus 328 degrees F.",Regice,Ice,,580.0,80.0,50.0,100.0,100.0,200.0,50.0,3.0,True,Ice,,,"['Clear Body', 'Ice Body']",1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,50.0,20480.0,35.0,580.0,3,Iceberg Pokémon,100.0,1250000.0,1.8,80.0,Regiceレジアイス,Regice,,100.0,200.0,50.0,ice,,175.0,3.0,1.0,Regice,Ice,,Iceberg Pokémon,1.8,175.0,"Clear-body, Ice-body",3.0,Yes,Ice,,Iceberg Pokémon,1.8,175.0,"Clear-body, Ice-body",3.0,Yes,Ice,,Iceberg Pokémon,1.8,175.0,"Clear-body, Ice-body",3.0,Yes
379,registeel,19,2050,80,75,150,75,150,50,{steel},195,REGISTEEL has a body that is harder than any kind of metal. Its body is apparently hollow. No one has any idea what this POKéMON eats.,Registeel,Steel,,580.0,80.0,75.0,150.0,75.0,150.0,50.0,3.0,True,Steel,,,"['Clear Body', 'Light Metal']",0.5,1.0,0.5,1.0,0.5,2.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,75.0,20480.0,35.0,580.0,3,Iron Pokémon,150.0,1250000.0,1.9,80.0,Registeelレジスチル,Registeel,,75.0,150.0,50.0,steel,,205.0,3.0,1.0,Registeel,Steel,,Iron Pokémon,1.9,205.0,"Clear-body, Light-metal",3.0,Yes,Steel,,Iron Pokémon,1.9,205.0,"Clear-body, Light-metal",3.0,Yes,Steel,,Iron Pokémon,1.9,205.0,"Clear-body, Light-metal",3.0,Yes
380,latias,14,400,80,80,90,110,130,110,"{dragon,psychic}",196,"LATIAS is highly sensitive to the emotions of people. If it senses any hostility, this POKéMON ruffles the feathers all over its body and cries shrilly to intimidate the foe.",Latias,Dragon,Psychic,600.0,80.0,80.0,90.0,110.0,130.0,110.0,3.0,True,Dragon,Psychic,,['Levitate'],2.0,2.0,2.0,0.5,2.0,0.5,0.5,1.0,2.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,1.0,0.5,100.0,30720.0,90.0,700.0,3,Eon Pokémon,120.0,1250000.0,1.4,80.0,Latiasラティアス,Latias,0.0,140.0,150.0,110.0,dragon,psychic,40.0,3.0,1.0,Latias,Dragon,Psychic,Eon Pokémon,1.4,40.0,Levitate,3.0,Yes,Dragon,Psychic,Eon Pokémon,1.4,40.0,Levitate,3.0,Yes,Dragon,Psychic,Eon Pokémon,1.4,40.0,Levitate,3.0,Yes
380,latias,14,400,80,80,90,110,130,110,"{dragon,psychic}",196,"LATIAS is highly sensitive to the emotions of people. If it senses any hostility, this POKéMON ruffles the feathers all over its body and cries shrilly to intimidate the foe.",LatiasMega Latias,Dragon,Psychic,700.0,80.0,100.0,120.0,140.0,150.0,110.0,3.0,True,Dragon,Psychic,,['Levitate'],2.0,2.0,2.0,0.5,2.0,0.5,0.5,1.0,2.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,1.0,0.5,100.0,30720.0,90.0,700.0,3,Eon Pokémon,120.0,1250000.0,1.4,80.0,Latiasラティアス,Latias,0.0,140.0,150.0,110.0,dragon,psychic,40.0,3.0,1.0,Latias,Dragon,Psychic,Eon Pokémon,1.4,40.0,Levitate,3.0,Yes,Dragon,Psychic,Eon Pokémon,1.4,40.0,Levitate,3.0,Yes,Dragon,Psychic,Eon Pokémon,1.4,40.0,Levitate,3.0,Yes
381,latios,20,600,80,90,80,130,110,110,"{dragon,psychic}",197,LATIOS has the ability to make its foe see an image of what it has seen or imagines in its head. This POKéMON is intelligent and understands human speech.,Latios,Dragon,Psychic,600.0,80.0,90.0,80.0,130.0,110.0,110.0,3.0,True,Dragon,Psychic,,['Levitate'],2.0,2.0,2.0,0.5,2.0,0.5,0.5,1.0,2.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,1.0,0.5,130.0,30720.0,90.0,700.0,3,Eon Pokémon,100.0,1250000.0,2.0,80.0,Latiosラティオス,Latios,100.0,160.0,120.0,110.0,dragon,psychic,60.0,3.0,1.0,Latios,Dragon,Psychic,Eon Pokémon,2.0,60.0,Levitate,3.0,Yes,Dragon,Psychic,Eon Pokémon,2.0,60.0,Levitate,3.0,Yes,Dragon,Psychic,Eon Pokémon,2.0,60.0,Levitate,3.0,Yes
381,latios,20,600,80,90,80,130,110,110,"{dragon,psychic}",197,LATIOS has the ability to make its foe see an image of what it has seen or imagines in its head. This POKéMON is intelligent and understands human speech.,LatiosMega Latios,Dragon,Psychic,700.0,80.0,130.0,100.0,160.0,120.0,110.0,3.0,True,Dragon,Psychic,,['Levitate'],2.0,2.0,2.0,0.5,2.0,0.5,0.5,1.0,2.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,1.0,0.5,130.0,30720.0,90.0,700.0,3,Eon Pokémon,100.0,1250000.0,2.0,80.0,Latiosラティオス,Latios,100.0,160.0,120.0,110.0,dragon,psychic,60.0,3.0,1.0,Latios,Dragon,Psychic,Eon Pokémon,2.0,60.0,Levitate,3.0,Yes,Dragon,Psychic,Eon Pokémon,2.0,60.0,Levitate,3.0,Yes,Dragon,Psychic,Eon Pokémon,2.0,60.0,Levitate,3.0,Yes
382,kyogre,45,3520,100,100,90,150,140,90,{water},198,KYOGRE has the power to create massive rain clouds that cover the entire sky and bring about torrential downpours. This POKéMON saved people who were suffering from droughts.,Kyogre,Water,,670.0,100.0,100.0,90.0,150.0,140.0,90.0,3.0,True,Water,,,['Drizzle'],1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,150.0,30720.0,0.0,770.0,3,Sea Basin Pokémon,90.0,1250000.0,4.5,100.0,Kyogreカイオーガ,Kyogre,,180.0,160.0,90.0,water,,352.0,3.0,1.0,Kyogre,Water,,Sea Basin Pokémon,4.5,352.0,Drizzle,3.0,Yes,Water,,Sea Basin Pokémon,4.5,352.0,Drizzle,3.0,Yes,Water,,Sea Basin Pokémon,4.5,352.0,Drizzle,3.0,Yes
382,kyogre,45,3520,100,100,90,150,140,90,{water},198,KYOGRE has the power to create massive rain clouds that cover the entire sky and bring about torrential downpours. This POKéMON saved people who were suffering from droughts.,KyogrePrimal Kyogre,Water,,770.0,100.0,150.0,90.0,180.0,160.0,90.0,3.0,True,Water,,,['Drizzle'],1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,150.0,30720.0,0.0,770.0,3,Sea Basin Pokémon,90.0,1250000.0,4.5,100.0,Kyogreカイオーガ,Kyogre,,180.0,160.0,90.0,water,,352.0,3.0,1.0,Kyogre,Water,,Sea Basin Pokémon,4.5,352.0,Drizzle,3.0,Yes,Water,,Sea Basin Pokémon,4.5,352.0,Drizzle,3.0,Yes,Water,,Sea Basin Pokémon,4.5,352.0,Drizzle,3.0,Yes
383,groudon,35,9500,100,150,140,100,90,90,{ground},199,GROUDON has long been described in  mythology as the POKéMON that raised lands and expanded continents. This POKéMON took to sleep after a cataclysmic battle with KYOGRE.,Groudon,Ground,,670.0,100.0,150.0,140.0,100.0,90.0,90.0,3.0,True,Ground,,,['Drought'],1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,180.0,30720.0,0.0,770.0,3,Continent Pokémon,160.0,1250000.0,3.5,100.0,Groudonグラードン,Groudon,,150.0,90.0,90.0,ground,,950.0,3.0,1.0,Groudon,Ground,,Continent Pokémon,3.5,950.0,Drought,3.0,Yes,Ground,,Continent Pokémon,3.5,950.0,Drought,3.0,Yes,Ground,,Continent Pokémon,3.5,950.0,Drought,3.0,Yes
383,groudon,35,9500,100,150,140,100,90,90,{ground},199,GROUDON has long been described in  mythology as the POKéMON that raised lands and expanded continents. This POKéMON took to sleep after a cataclysmic battle with KYOGRE.,GroudonPrimal Groudon,Ground,Fire,770.0,100.0,180.0,160.0,150.0,90.0,90.0,3.0,True,Ground,,,['Drought'],1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,180.0,30720.0,0.0,770.0,3,Continent Pokémon,160.0,1250000.0,3.5,100.0,Groudonグラードン,Groudon,,150.0,90.0,90.0,ground,,950.0,3.0,1.0,Groudon,Ground,,Continent Pokémon,3.5,950.0,Drought,3.0,Yes,Ground,,Continent Pokémon,3.5,950.0,Drought,3.0,Yes,Ground,,Continent Pokémon,3.5,950.0,Drought,3.0,Yes
384,rayquaza,70,2065,105,150,90,150,90,95,"{dragon,flying}",200,"RAYQUAZA lived for hundreds of millions of years in the earth’s ozone layer,  never descending to the ground. This POKéMON appears to feed on water and particles in the atmosphere.",Rayquaza,Dragon,Flying,680.0,105.0,150.0,90.0,150.0,90.0,95.0,3.0,True,Dragon,Flying,,['Air Lock'],0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,180.0,30720.0,0.0,780.0,45,Sky High Pokémon,100.0,1250000.0,7.0,105.0,Rayquazaレックウザ,Rayquaza,,180.0,100.0,115.0,dragon,flying,206.5,3.0,1.0,Rayquaza,Dragon,Flying,Sky High Pokémon,7.0,206.5,Air-lock,3.0,Yes,Dragon,Flying,Sky High Pokémon,7.0,206.5,Air-lock,3.0,Yes,Dragon,Flying,Sky High Pokémon,7.0,206.5,Air-lock,3.0,Yes
384,rayquaza,70,2065,105,150,90,150,90,95,"{dragon,flying}",200,"RAYQUAZA lived for hundreds of millions of years in the earth’s ozone layer,  never descending to the ground. This POKéMON appears to feed on water and particles in the atmosphere.",RayquazaMega Rayquaza,Dragon,Flying,780.0,105.0,180.0,100.0,180.0,100.0,115.0,3.0,True,Dragon,Flying,,['Air Lock'],0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,180.0,30720.0,0.0,780.0,45,Sky High Pokémon,100.0,1250000.0,7.0,105.0,Rayquazaレックウザ,Rayquaza,,180.0,100.0,115.0,dragon,flying,206.5,3.0,1.0,Rayquaza,Dragon,Flying,Sky High Pokémon,7.0,206.5,Air-lock,3.0,Yes,Dragon,Flying,Sky High Pokémon,7.0,206.5,Air-lock,3.0,Yes,Dragon,Flying,Sky High Pokémon,7.0,206.5,Air-lock,3.0,Yes
385,jirachi,3,11,100,100,100,100,100,100,"{steel,psychic}",201,"A legend states that JIRACHI will make true any wish that is written on notes attached to its head when it awakens. If this POKéMON senses danger, it will fight without awakening.",Jirachi,Steel,Psychic,600.0,100.0,100.0,100.0,100.0,100.0,100.0,3.0,True,Steel,Psychic,,['Serene Grace'],1.0,2.0,0.5,1.0,0.5,1.0,2.0,0.5,2.0,0.5,2.0,0.5,0.5,0.0,0.25,0.5,0.5,1.0,100.0,30720.0,100.0,600.0,3,Wish Pokémon,100.0,1250000.0,0.3,100.0,Jirachiジラーチ,Jirachi,,100.0,100.0,100.0,steel,psychic,1.1,3.0,1.0,Jirachi,Steel,Psychic,Wish Pokémon,0.3,1.1,Serene-grace,3.0,Yes,Steel,Psychic,Wish Pokémon,0.3,1.1,Serene-grace,3.0,Yes,Steel,Psychic,Wish Pokémon,0.3,1.1,Serene-grace,3.0,Yes
386,deoxys,17,608,50,150,50,150,50,150,{psychic},202,The DNA of a space virus underwent a sudden mutation upon exposure to a laser beam and resulted in DEOXYS. The crystalline organ on this POKéMON’s chest appears to be its brain.,DeoxysNormal Forme,Psychic,,600.0,50.0,150.0,50.0,150.0,50.0,150.0,3.0,True,,,,['Pressure'],2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,95.0,30720.0,0.0,600.0,3,DNA Pokémon,90.0,1250000.0,1.7,50.0,Deoxysデオキシス,Deoxys,,95.0,90.0,180.0,psychic,,60.8,3.0,1.0,Deoxys-normal,Psychic,,DNA Pokémon,1.7,60.8,Pressure,3.0,Yes,Psychic,,DNA Pokémon,1.7,60.8,Pressure,3.0,Yes,Psychic,,DNA Pokémon,1.7,60.8,Pressure,3.0,Yes
386,deoxys,17,608,50,150,50,150,50,150,{psychic},202,The DNA of a space virus underwent a sudden mutation upon exposure to a laser beam and resulted in DEOXYS. The crystalline organ on this POKéMON’s chest appears to be its brain.,DeoxysAttack Forme,Psychic,,600.0,50.0,180.0,20.0,180.0,20.0,150.0,3.0,True,,,,['Pressure'],2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,95.0,30720.0,0.0,600.0,3,DNA Pokémon,90.0,1250000.0,1.7,50.0,Deoxysデオキシス,Deoxys,,95.0,90.0,180.0,psychic,,60.8,3.0,1.0,Deoxys-normal,Psychic,,DNA Pokémon,1.7,60.8,Pressure,3.0,Yes,Psychic,,DNA Pokémon,1.7,60.8,Pressure,3.0,Yes,Psychic,,DNA Pokémon,1.7,60.8,Pressure,3.0,Yes
386,deoxys,17,608,50,150,50,150,50,150,{psychic},202,The DNA of a space virus underwent a sudden mutation upon exposure to a laser beam and resulted in DEOXYS. The crystalline organ on this POKéMON’s chest appears to be its brain.,DeoxysDefense Forme,Psychic,,600.0,50.0,70.0,160.0,70.0,160.0,90.0,3.0,True,,,,['Pressure'],2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,95.0,30720.0,0.0,600.0,3,DNA Pokémon,90.0,1250000.0,1.7,50.0,Deoxysデオキシス,Deoxys,,95.0,90.0,180.0,psychic,,60.8,3.0,1.0,Deoxys-normal,Psychic,,DNA Pokémon,1.7,60.8,Pressure,3.0,Yes,Psychic,,DNA Pokémon,1.7,60.8,Pressure,3.0,Yes,Psychic,,DNA Pokémon,1.7,60.8,Pressure,3.0,Yes
386,deoxys,17,608,50,150,50,150,50,150,{psychic},202,The DNA of a space virus underwent a sudden mutation upon exposure to a laser beam and resulted in DEOXYS. The crystalline organ on this POKéMON’s chest appears to be its brain.,DeoxysSpeed Forme,Psychic,,600.0,50.0,95.0,90.0,95.0,90.0,180.0,3.0,True,,,,['Pressure'],2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,95.0,30720.0,0.0,600.0,3,DNA Pokémon,90.0,1250000.0,1.7,50.0,Deoxysデオキシス,Deoxys,,95.0,90.0,180.0,psychic,,60.8,3.0,1.0,Deoxys-normal,Psychic,,DNA Pokémon,1.7,60.8,Pressure,3.0,Yes,Psychic,,DNA Pokémon,1.7,60.8,Pressure,3.0,Yes,Psychic,,DNA Pokémon,1.7,60.8,Pressure,3.0,Yes
387,turtwig,4,102,55,68,64,45,55,31,{grass},203,"Made from soil, the shell on its back hardens when it drinks water. It lives along lakes.",Turtwig,Grass,,318.0,55.0,68.0,64.0,45.0,55.0,31.0,4.0,False,Grass,,,"['Overgrow', 'Shell Armor']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,68.0,5120.0,70.0,318.0,45,Tiny Leaf Pokémon,64.0,1059860.0,0.4,55.0,Naetleナエトル,Turtwig,88.1,45.0,55.0,31.0,grass,,10.2,4.0,0.0,Turtwig,Grass,,Tiny Leaf Pokémon,0.4,10.2,"Overgrow, Shell-armor",4.0,No,Grass,,Tiny Leaf Pokémon,0.4,10.2,"Overgrow, Shell-armor",4.0,No,Grass,,Tiny Leaf Pokémon,0.4,10.2,"Overgrow, Shell-armor",4.0,No
388,grotle,11,970,75,89,85,55,65,36,{grass},203,It knows where pure water wells up. It carries fellow Pokémon there on its back.,Grotle,Grass,,405.0,75.0,89.0,85.0,55.0,65.0,36.0,4.0,False,Grass,,,"['Overgrow', 'Shell Armor']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,89.0,5120.0,70.0,405.0,45,Grove Pokémon,85.0,1059860.0,1.1,75.0,Hayashigameハヤシガメ,Grotle,88.1,55.0,65.0,36.0,grass,,97.0,4.0,0.0,Grotle,Grass,,Grove Pokémon,1.1,97.0,"Overgrow, Shell-armor",4.0,No,Grass,,Grove Pokémon,1.1,97.0,"Overgrow, Shell-armor",4.0,No,Grass,,Grove Pokémon,1.1,97.0,"Overgrow, Shell-armor",4.0,No
389,torterra,22,3100,95,109,105,75,85,56,"{grass,ground}",203,Small Pokémon occasionally gather on its unmoving back to begin building their nests.,Torterra,Grass,Ground,525.0,95.0,109.0,105.0,75.0,85.0,56.0,4.0,False,Grass,Ground,,"['Overgrow', 'Shell Armor']",2.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,4.0,1.0,1.0,1.0,0.5,1.0,1.0,109.0,5120.0,70.0,525.0,45,Continent Pokémon,105.0,1059860.0,2.2,95.0,Dodaitoseドダイトス,Torterra,88.1,75.0,85.0,56.0,grass,ground,310.0,4.0,0.0,Torterra,Grass,Ground,Continent Pokémon,2.2,310.0,"Overgrow, Shell-armor",4.0,No,Grass,Ground,Continent Pokémon,2.2,310.0,"Overgrow, Shell-armor",4.0,No,Grass,Ground,Continent Pokémon,2.2,310.0,"Overgrow, Shell-armor",4.0,No
390,chimchar,5,62,44,58,44,58,44,61,{fire},204,It agilely scales sheer cliffs to live atop craggy mountains. Its fire is put out when it sleeps.,Chimchar,Fire,,309.0,44.0,58.0,44.0,58.0,44.0,61.0,4.0,False,Fire,,,"['Blaze', 'Iron Fist']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,58.0,5120.0,70.0,309.0,45,Chimp Pokémon,44.0,1059860.0,0.5,44.0,Hikozaruヒコザル,Chimchar,88.1,58.0,44.0,61.0,fire,,6.2,4.0,0.0,Chimchar,Fire,,Chimp Pokémon,0.5,6.2,"Blaze, Iron-fist",4.0,No,Fire,,Chimp Pokémon,0.5,6.2,"Blaze, Iron-fist",4.0,No,Fire,,Chimp Pokémon,0.5,6.2,"Blaze, Iron-fist",4.0,No
